congress,convened,bioguide,name,state,senate_class,party,party_raw,birthday,age_years,age_days,age_exact
27,1841-05-31,H000997,Jabez Williams Huntington,CT,1,Whig,Whig,1788-11-08,52,204,52.5589
27,1841-05-31,S001046,Daniel Sturgeon,PA,1,Democratic,Democrat,1789-10-27,51,216,51.5918
27,1841-05-31,B000413,John Macpherson Berrien,GA,2,Whig,Whig,1781-08-23,59,281,59.7699
27,1841-05-31,C000044,John Caldwell Calhoun,SC,2,Democratic,Democrat,1782-03-18,59,74,59.2027
27,1841-05-31,M000096,Willie Person Mangum,NC,2,Whig,Whig,1792-05-10,49,21,49.0575
27,1841-05-31,M000731,Jacob Welsh Miller,NJ,2,Whig,Whig,1800-08-29,40,275,40.7534
27,1841-05-31,K000217,William Rufus de Vane King,AL,2,Democratic,Democrat,1786-04-07,55,54,55.1479
27,1841-05-31,C000482,Henry Clay,KY,3,Whig,Whig,1777-04-12,64,49,64.1342
27,1841-05-31,P000333,Franklin Pierce,NH,3,Democratic,Democrat,1804-11-23,36,189,36.5178
27,1841-05-31,B000398,Thomas Hart Benton,MO,1,Democratic,Democrat,1782-03-14,59,78,59.2137
27,1841-05-31,P000299,Samuel Shethar Phelps,VT,1,Whig,Whig,1793-05-13,48,18,48.0493
27,1841-05-31,B001005,James Buchanan,PA,3,Democratic,Democrat,1791-04-23,50,38,50.1041
27,1841-05-31,S000417,James Fowler Simmons,RI,2,Whig,Whig,1795-09-10,45,263,45.7205
27,1841-05-31,N000096,Alfred Osborn Pope Nicholson,TN,1,Democratic,Democrat,1808-08-31,32,273,32.7479
27,1841-05-31,W000351,Albert Smith White,IN,1,Whig,Whig,1803-10-24,37,219,37.6
28,1843-12-04,M000654,William Duhurst Merrick,MD,1,Whig,Whig,1793-10-25,50,40,50.1093
28,1843-12-04,H000482,John Henderson,MS,1,Whig,Whig,1797-02-28,46,279,46.7644
28,1843-12-04,T000032,Nathaniel Pitcher Tallmadge,NY,1,Whig,Whig,1795-02-08,48,299,48.8192
28,1843-12-04,T000039,Benjamin Tappan,OH,1,Democratic,Democrat,1773-05-25,70,193,70.5273
28,1843-12-04,W000532,Reuel Williams,ME,1,Democratic,Democrat,1783-06-02,60,185,60.5055
28,1843-12-04,P000437,Augustus Seymour Porter,MI,1,Whig,Whig,1798-01-18,45,320,45.8767
28,1843-12-04,A000275,William Segar Archer,VA,2,Whig,Whig,1789-03-05,54,274,54.7486
28,1843-12-04,B000183,Alexander Barrow,LA,2,Whig,Whig,1801-03-27,42,252,42.6885
28,1843-12-04,B000233,Isaac Chapman Bates,MA,2,Whig,Whig,1779-01-23,64,315,64.863
28,1843-12-04,B000251,Richard Henry Bayard,DE,1,Whig,Whig,1796-09-26,47,69,47.1885
28,1843-12-04,C000375,Rufus Choate,MA,1,Whig,Whig,1799-10-01,44,64,44.1749
28,1843-12-04,E000241,George Evans,ME,2,Whig,Whig,1797-01-12,46,326,46.8932
28,1843-12-04,F000425,William Savin Fulton,AR,2,Democratic,Democrat,1795-06-02,48,185,48.5055
28,1843-12-04,M000599,Samuel McRoberts,IL,2,Democratic,Democrat,1799-04-12,44,236,44.6448
28,1843-12-04,M000938,James Turner Morehead,KY,2,Whig,Whig,1797-05-24,46,194,46.5301
28,1843-12-04,R000285,William Cabell Rives,VA,1,Whig,Whig,1793-05-04,50,214,50.5847
28,1843-12-04,W000067,Robert John Walker,MS,2,Democratic,Democrat,1801-07-19,42,138,42.377
28,1843-12-04,W000709,William Woodbridge,MI,2,Whig,Whig,1780-08-20,63,106,63.2896
28,1843-12-04,W000711,Levi Woodbury,NH,2,Democratic,Democrat,1789-12-22,53,347,53.9507
28,1843-12-04,M000426,George McDuffie,SC,3,Democratic,Democrat,1790-08-10,53,116,53.3169
28,1843-12-04,S000746,William Sprague,RI,1,Whig,Whig,1799-11-03,44,31,44.0847
28,1843-12-04,A000150,William Allen,OH,3,Democratic,Democrat,1803-12-27,39,342,39.937
28,1843-12-04,B000793,Sidney Breese,IL,3,Democratic,Democrat,1800-07-15,43,142,43.388
28,1843-12-04,C000648,Walter Terry Colquitt,GA,3,Democratic,Democrat,1799-12-27,43,342,43.937
28,1843-12-04,F000302,Ephraim Hubbard Foster,TN,1,Whig,Whig,1794-09-17,49,78,49.2131
28,1843-12-04,H000167,Edward Allen Hannegan,IN,3,Democratic,Democrat,1807-06-25,36,162,36.4426
28,1843-12-04,H000411,William Henry Haywood,NC,3,Democratic,Democrat,1801-10-23,42,42,42.1148
28,1843-12-04,H000917,Daniel Elliott Huger,SC,2,Democratic,Democrat,1779-06-28,64,159,64.4344
28,1843-12-04,N000108,John Milton Niles,CT,3,Democratic,Democrat,1787-08-20,56,106,56.2896
28,1843-12-04,S000239,James Semple,IL,2,Democratic,Democrat,1798-01-05,45,333,45.9123
28,1843-12-04,S000256,Ambrose Hundley Sevier,AR,3,Democratic,Democrat,1801-11-04,42,30,42.082
28,1843-12-04,W000770,Silas Wright,NY,3,Democratic,Democrat,1795-05-24,48,194,48.5301
28,1843-12-04,D000166,William Lewis Dayton,NJ,1,Whig,Whig,1807-02-17,36,290,36.7945
28,1843-12-04,F000006,John Fairfield,ME,1,Democratic,Democrat,1797-01-30,46,308,46.8438
28,1843-12-04,H000997,Jabez Williams Huntington,CT,1,Whig,Whig,1788-11-08,55,26,55.071
28,1843-12-04,S001046,Daniel Sturgeon,PA,1,Democratic,Democrat,1789-10-27,54,38,54.1038
28,1843-12-04,B000413,John Macpherson Berrien,GA,2,Whig,Whig,1781-08-23,62,103,62.2814
28,1843-12-04,C000044,John Caldwell Calhoun,SC,2,Democratic,Democrat,1782-03-18,61,261,61.7131
28,1843-12-04,M000096,Willie Person Mangum,NC,2,Whig,Whig,1792-05-10,51,208,51.5683
28,1843-12-04,M000731,Jacob Welsh Miller,NJ,2,Whig,Whig,1800-08-29,43,97,43.265
28,1843-12-04,K000217,William Rufus de Vane King,AL,2,Democratic,Democrat,1786-04-07,57,241,57.6585
28,1843-12-04,A000322,David Rice Atchison,MO,3,Democratic,Democrat,1807-08-11,36,115,36.3142
28,1843-12-04,U000025,William Upham,VT,3,Whig,Whig,1792-08-05,51,121,51.3306
28,1843-12-04,A000323,Charles Gordon Atherton,NH,3,Democratic,Democrat,1804-07-04,39,153,39.418
28,1843-12-04,B000398,Thomas Hart Benton,MO,1,Democratic,Democrat,1782-03-14,61,265,61.724
28,1843-12-04,P000299,Samuel Shethar Phelps,VT,1,Whig,Whig,1793-05-13,50,205,50.5601
28,1843-12-04,B001005,James Buchanan,PA,3,Democratic,Democrat,1791-04-23,52,225,52.6148
28,1843-12-04,S000417,James Fowler Simmons,RI,2,Whig,Whig,1795-09-10,48,85,48.2322
28,1843-12-04,C000912,John Jordan Crittenden,KY,3,Whig,Whig,1786-09-10,57,85,57.2322
28,1843-12-04,P000161,James Alfred Pearce,MD,3,Whig,Whig,1805-12-14,37,355,37.9726
28,1843-12-04,W000351,Albert Smith White,IN,1,Whig,Whig,1803-10-24,40,41,40.112
29,1845-12-01,A000275,William Segar Archer,VA,2,Whig,Whig,1789-03-05,56,271,56.7425
29,1845-12-01,B000183,Alexander Barrow,LA,2,Whig,Whig,1801-03-27,44,249,44.6822
29,1845-12-01,B000233,Isaac Chapman Bates,MA,2,Whig,Whig,1779-01-23,66,312,66.8548
29,1845-12-01,E000241,George Evans,ME,2,Whig,Whig,1797-01-12,48,323,48.8849
29,1845-12-01,M000938,James Turner Morehead,KY,2,Whig,Whig,1797-05-24,48,191,48.5233
29,1845-12-01,W000067,Robert John Walker,MS,2,Democratic,Democrat,1801-07-19,44,135,44.3699
29,1845-12-01,W000709,William Woodbridge,MI,2,Whig,Whig,1780-08-20,65,103,65.2822
29,1845-12-01,W000711,Levi Woodbury,NH,2,Democratic,Democrat,1789-12-22,55,344,55.9425
29,1845-12-01,M000426,George McDuffie,SC,3,Democratic,Democrat,1790-08-10,55,113,55.3096
29,1845-12-01,A000150,William Allen,OH,3,Democratic,Democrat,1803-12-27,41,339,41.9288
29,1845-12-01,B000793,Sidney Breese,IL,3,Democratic,Democrat,1800-07-15,45,139,45.3808
29,1845-12-01,C000648,Walter Terry Colquitt,GA,3,Democratic,Democrat,1799-12-27,45,339,45.9288
29,1845-12-01,H000167,Edward Allen Hannegan,IN,3,Democratic,Democrat,1807-06-25,38,159,38.4356
29,1845-12-01,H000411,William Henry Haywood,NC,3,Democratic,Democrat,1801-10-23,44,39,44.1068
29,1845-12-01,H000917,Daniel Elliott Huger,SC,2,Democratic,Democrat,1779-06-28,66,156,66.4274
29,1845-12-01,N000108,John Milton Niles,CT,3,Democratic,Democrat,1787-08-20,58,103,58.2822
29,1845-12-01,S000239,James Semple,IL,2,Democratic,Democrat,1798-01-05,47,330,47.9041
29,1845-12-01,S000256,Ambrose Hundley Sevier,AR,3,Democratic,Democrat,1801-11-04,44,27,44.074
29,1845-12-01,D000317,Daniel Stevens Dickinson,NY,1,Democratic,Democrat,1800-09-11,45,81,45.2219
29,1845-12-01,F000304,Henry Allen Foster,NY,3,Democratic,Democrat,1800-05-07,45,208,45.5699
29,1845-12-01,J000137,Henry Johnson,LA,3,Whig,Whig,1783-09-14,62,78,62.2137
29,1845-12-01,D000166,William Lewis Dayton,NJ,1,Whig,Whig,1807-02-17,38,287,38.7863
29,1845-12-01,D000365,John Adams Dix,NY,3,Democratic,Democrat,1798-07-24,47,130,47.3562
29,1845-12-01,F000006,John Fairfield,ME,1,Democratic,Democrat,1797-01-30,48,305,48.8356
29,1845-12-01,G000424,Albert Collins Greene,RI,1,Whig,Whig,1792-04-15,53,230,53.6301
29,1845-12-01,H000997,Jabez Williams Huntington,CT,1,Whig,Whig,1788-11-08,57,23,57.063
29,1845-12-01,J000094,Benning Wentworth Jenness,NH,2,Democratic,Democrat,1806-07-14,39,140,39.3836
29,1845-12-01,P000216,Isaac Samuels Pennybacker,VA,1,Democratic,Democrat,1805-09-03,40,89,40.2438
29,1845-12-01,S000715,Jesse Speight,MS,1,Democratic,Democrat,1795-09-22,50,70,50.1918
29,1845-12-01,S001046,Daniel Sturgeon,PA,1,Democratic,Democrat,1789-10-27,56,35,56.0959
29,1845-12-01,T000430,Hopkins Lacy Turney,TN,1,Democratic,Democrat,1797-10-03,48,59,48.1616
29,1845-12-01,W000238,Daniel Webster,MA,1,Whig,Whig,1782-01-18,63,317,63.8685
29,1845-12-01,W000308,James Diament Westcott,FL,3,Democratic,Democrat,1802-05-10,43,205,43.5616
29,1845-12-01,A000311,Chester Ashley,AR,2,Democratic,Democrat,1790-06-01,55,183,55.5014
29,1845-12-01,B000413,John Macpherson Berrien,GA,2,Whig,Whig,1781-08-23,64,100,64.274
29,1845-12-01,C000044,John Caldwell Calhoun,SC,2,Democratic,Democrat,1782-03-18,63,258,63.7068
29,1845-12-01,D000117,John Davis,MA,2,Whig,Whig,1787-01-13,58,322,58.8822
29,1845-12-01,L000278,Dixon Hall Lewis,AL,2,Democratic,Democrat,1802-08-10,43,113,43.3096
29,1845-12-01,M000096,Willie Person Mangum,NC,2,Whig,Whig,1792-05-10,53,205,53.5616
29,1845-12-01,M000731,Jacob Welsh Miller,NJ,2,Whig,Whig,1800-08-29,45,94,45.2575
29,1845-12-01,A000322,David Rice Atchison,MO,3,Democratic,Democrat,1807-08-11,38,112,38.3068
29,1845-12-01,U000025,William Upham,VT,3,Whig,Whig,1792-08-05,53,118,53.3233
29,1845-12-01,C000233,Lewis Cass,MI,1,Democratic,Democrat,1782-10-09,63,53,63.1452
29,1845-12-01,A000323,Charles Gordon Atherton,NH,3,Democratic,Democrat,1804-07-04,41,150,41.411
29,1845-12-01,B000398,Thomas Hart Benton,MO,1,Democratic,Democrat,1782-03-14,63,262,63.7178
29,1845-12-01,C000496,John Middleton Clayton,DE,1,Whig,Whig,1796-07-24,49,130,49.3562
29,1845-12-01,P000299,Samuel Shethar Phelps,VT,1,Whig,Whig,1793-05-13,52,202,52.5534
29,1845-12-01,Y000061,David Levy Yulee,FL,1,Democratic,Democrat,1810-06-12,35,172,35.4712
29,1845-12-01,B001005,James Buchanan,PA,3,Democratic,Democrat,1791-04-23,54,222,54.6082
29,1845-12-01,B000835,Jesse David Bright,IN,1,Democratic,Democrat,1812-12-18,32,348,32.9534
29,1845-12-01,S000417,James Fowler Simmons,RI,2,Whig,Whig,1795-09-10,50,82,50.2247
29,1845-12-01,C000791,Thomas Corwin,OH,1,Whig,Whig,1794-07-29,51,125,51.3425
29,1845-12-01,C000912,John Jordan Crittenden,KY,3,Whig,Whig,1786-09-10,59,82,59.2247
29,1845-12-01,P000161,James Alfred Pearce,MD,3,Whig,Whig,1805-12-14,39,352,39.9644
29,1845-12-01,J000169,Reverdy Johnson,MD,1,Whig,Whig,1796-05-21,49,194,49.5315
29,1845-12-01,C000068,Simon Cameron,PA,3,Democratic,Democrat,1799-03-08,46,268,46.7342
30,1847-12-06,A000150,William Allen,OH,3,Democratic,Democrat,1803-12-27,43,344,43.9425
30,1847-12-06,B000793,Sidney Breese,IL,3,Democratic,Democrat,1800-07-15,47,144,47.3934
30,1847-12-06,C000648,Walter Terry Colquitt,GA,3,Democratic,Democrat,1799-12-27,47,344,47.9425
30,1847-12-06,H000167,Edward Allen Hannegan,IN,3,Democratic,Democrat,1807-06-25,40,164,40.4481
30,1847-12-06,N000108,John Milton Niles,CT,3,Democratic,Democrat,1787-08-20,60,108,60.2951
30,1847-12-06,S000256,Ambrose Hundley Sevier,AR,3,Democratic,Democrat,1801-11-04,46,32,46.0874
30,1847-12-06,D000317,Daniel Stevens Dickinson,NY,1,Democratic,Democrat,1800-09-11,47,86,47.235
30,1847-12-06,J000137,Henry Johnson,LA,3,Whig,Whig,1783-09-14,64,83,64.2268
30,1847-12-06,D000166,William Lewis Dayton,NJ,1,Whig,Whig,1807-02-17,40,292,40.8
30,1847-12-06,D000365,John Adams Dix,NY,3,Democratic,Democrat,1798-07-24,49,135,49.3689
30,1847-12-06,F000006,John Fairfield,ME,1,Democratic,Democrat,1797-01-30,50,310,50.8493
30,1847-12-06,G000424,Albert Collins Greene,RI,1,Whig,Whig,1792-04-15,55,235,55.6421
30,1847-12-06,P000216,Isaac Samuels Pennybacker,VA,1,Democratic,Democrat,1805-09-03,42,94,42.2568
30,1847-12-06,S000715,Jesse Speight,MS,1,Democratic,Democrat,1795-09-22,52,75,52.2049
30,1847-12-06,S001046,Daniel Sturgeon,PA,1,Democratic,Democrat,1789-10-27,58,40,58.1093
30,1847-12-06,T000430,Hopkins Lacy Turney,TN,1,Democratic,Democrat,1797-10-03,50,64,50.1749
30,1847-12-06,W000238,Daniel Webster,MA,1,Whig,Whig,1782-01-18,65,322,65.8822
30,1847-12-06,W000308,James Diament Westcott,FL,3,Democratic,Democrat,1802-05-10,45,210,45.5738
30,1847-12-06,A000311,Chester Ashley,AR,2,Democratic,Democrat,1790-06-01,57,188,57.5137
30,1847-12-06,B000096,Roger Sherman Baldwin,CT,1,Whig,Whig,1793-01-04,54,336,54.9205
30,1847-12-06,B000413,John Macpherson Berrien,GA,2,Whig,Whig,1781-08-23,66,105,66.2869
30,1847-12-06,B000734,James Ware Bradbury,ME,2,Democratic,Democrat,1802-06-10,45,179,45.4891
30,1847-12-06,C000044,John Caldwell Calhoun,SC,2,Democratic,Democrat,1782-03-18,65,263,65.7186
30,1847-12-06,C000466,John Hopkins Clarke,RI,2,Whig,Whig,1789-04-01,58,249,58.6803
30,1847-12-06,D000117,John Davis,MA,2,Whig,Whig,1787-01-13,60,327,60.8959
30,1847-12-06,F000063,Alpheus Felch,MI,2,Democratic,Democrat,1804-09-28,43,69,43.1885
30,1847-12-06,F000251,Henry Stuart Foote,MS,2,Democratic,Democrat,1804-02-28,43,281,43.7699
30,1847-12-06,L000278,Dixon Hall Lewis,AL,2,Democratic,Democrat,1802-08-10,45,118,45.3224
30,1847-12-06,M000096,Willie Person Mangum,NC,2,Whig,Whig,1792-05-10,55,210,55.5738
30,1847-12-06,M000731,Jacob Welsh Miller,NJ,2,Whig,Whig,1800-08-29,47,99,47.2705
30,1847-12-06,S000760,Presley Spruance,DE,2,Whig,Whig,1785-09-11,62,86,62.235
30,1847-12-06,U000011,Joseph Rogers Underwood,KY,2,Whig,Whig,1791-10-24,56,43,56.1175
30,1847-12-06,A000322,David Rice Atchison,MO,3,Democratic,Democrat,1807-08-11,40,117,40.3197
30,1847-12-06,B000022,George Edmund Badger,NC,3,Whig,Whig,1795-04-17,52,233,52.6366
30,1847-12-06,S000682,Pierre Soulé,LA,2,Democratic,Democrat,1801-08-31,46,97,46.265
30,1847-12-06,U000025,William Upham,VT,3,Whig,Whig,1792-08-05,55,123,55.3361
30,1847-12-06,C000233,Lewis Cass,MI,1,Democratic,Democrat,1782-10-09,65,58,65.1585
30,1847-12-06,R000518,Thomas Jefferson Rusk,TX,1,Democratic,Democrat,1803-12-05,44,1,44.0027
30,1847-12-06,A000323,Charles Gordon Atherton,NH,3,Democratic,Democrat,1804-07-04,43,155,43.4235
30,1847-12-06,B000340,John Bell,TN,2,Whig,Whig,1796-02-18,51,291,51.7973
30,1847-12-06,B000398,Thomas Hart Benton,MO,1,Democratic,Democrat,1782-03-14,65,267,65.7295
30,1847-12-06,C000496,John Middleton Clayton,DE,1,Whig,Whig,1796-07-24,51,135,51.3689
30,1847-12-06,H000827,Samuel Houston,TX,2,Democratic,Democrat,1793-03-02,54,279,54.7623
30,1847-12-06,P000299,Samuel Shethar Phelps,VT,1,Whig,Whig,1793-05-13,54,207,54.5656
30,1847-12-06,B001173,Andrew Pickens Butler,SC,3,Democratic,Democrat,1796-11-18,51,18,51.0492
30,1847-12-06,Y000061,David Levy Yulee,FL,1,Democratic,Democrat,1810-06-12,37,177,37.4836
30,1847-12-06,B000835,Jesse David Bright,IN,1,Democratic,Democrat,1812-12-18,34,353,34.9671
30,1847-12-06,D000113,Jefferson Davis,MS,1,Democratic,Democrat,1808-06-03,39,186,39.5082
30,1847-12-06,M000216,James Murray Mason,VA,1,Democratic,Democrat,1798-11-03,49,33,49.0902
30,1847-12-06,D000457,Stephen Arnold Douglas,IL,2,Democratic,Democrat,1813-04-23,34,227,34.6202
30,1847-12-06,H000034,John Parker Hale,NH,2,Other,Free Soil,1806-03-31,41,250,41.6831
30,1847-12-06,H000988,Robert Mercer Taliaferro Hunter,VA,2,Democratic,Democrat,1809-04-21,38,229,38.6257
30,1847-12-06,C000791,Thomas Corwin,OH,1,Whig,Whig,1794-07-29,53,130,53.3552
30,1847-12-06,C000912,John Jordan Crittenden,KY,3,Whig,Whig,1786-09-10,61,87,61.2377
30,1847-12-06,P000161,James Alfred Pearce,MD,3,Whig,Whig,1805-12-14,41,357,41.9781
30,1847-12-06,J000169,Reverdy Johnson,MD,1,Whig,Whig,1796-05-21,51,199,51.5437
30,1847-12-06,C000068,Simon Cameron,PA,3,Democratic,Democrat,1799-03-08,48,273,48.7459
31,1849-12-03,D000317,Daniel Stevens Dickinson,NY,1,Democratic,Democrat,1800-09-11,49,83,49.2274
31,1849-12-03,D000166,William Lewis Dayton,NJ,1,Whig,Whig,1807-02-17,42,289,42.7918
31,1849-12-03,G000424,Albert Collins Greene,RI,1,Whig,Whig,1792-04-15,57,232,57.6356
31,1849-12-03,S001046,Daniel Sturgeon,PA,1,Democratic,Democrat,1789-10-27,60,37,60.1014
31,1849-12-03,T000430,Hopkins Lacy Turney,TN,1,Democratic,Democrat,1797-10-03,52,61,52.1671
31,1849-12-03,W000238,Daniel Webster,MA,1,Whig,Whig,1782-01-18,67,319,67.874
31,1849-12-03,B000096,Roger Sherman Baldwin,CT,1,Whig,Whig,1793-01-04,56,333,56.9123
31,1849-12-03,B000413,John Macpherson Berrien,GA,2,Whig,Whig,1781-08-23,68,102,68.2795
31,1849-12-03,B000734,James Ware Bradbury,ME,2,Democratic,Democrat,1802-06-10,47,176,47.4822
31,1849-12-03,C000044,John Caldwell Calhoun,SC,2,Democratic,Democrat,1782-03-18,67,260,67.7123
31,1849-12-03,C000466,John Hopkins Clarke,RI,2,Whig,Whig,1789-04-01,60,246,60.674
31,1849-12-03,D000117,John Davis,MA,2,Whig,Whig,1787-01-13,62,324,62.8877
31,1849-12-03,F000063,Alpheus Felch,MI,2,Democratic,Democrat,1804-09-28,45,66,45.1808
31,1849-12-03,F000251,Henry Stuart Foote,MS,2,Democratic,Democrat,1804-02-28,45,278,45.7616
31,1849-12-03,M000096,Willie Person Mangum,NC,2,Whig,Whig,1792-05-10,57,207,57.5671
31,1849-12-03,M000731,Jacob Welsh Miller,NJ,2,Whig,Whig,1800-08-29,49,96,49.263
31,1849-12-03,S000760,Presley Spruance,DE,2,Whig,Whig,1785-09-11,64,83,64.2274
31,1849-12-03,U000011,Joseph Rogers Underwood,KY,2,Whig,Whig,1791-10-24,58,40,58.1096
31,1849-12-03,B000642,Solon Borland,AR,3,Democratic,Democrat,1808-09-21,41,73,41.2
31,1849-12-03,D000394,Augustus Caesar Dodge,IA,3,Democratic,Democrat,1812-01-02,37,335,37.9178
31,1849-12-03,F000167,Thomas Fitzgerald,MI,1,Democratic,Democrat,1796-04-10,53,237,53.6493
31,1849-12-03,K000217,William Rufus de Vane King,AL,3,Democratic,Democrat,1786-04-07,63,240,63.6575
31,1849-12-03,W000055,Isaac Pigeon Walker,WI,3,Democratic,Democrat,1815-11-02,34,31,34.0849
31,1849-12-03,A000322,David Rice Atchison,MO,3,Democratic,Democrat,1807-08-11,42,114,42.3123
31,1849-12-03,B000022,George Edmund Badger,NC,3,Whig,Whig,1795-04-17,54,230,54.6301
31,1849-12-03,C000482,Henry Clay,KY,3,Whig,Whig,1777-04-12,72,235,72.6438
31,1849-12-03,C000501,Jeremiah Clemens,AL,2,Democratic,Democrat,1814-12-28,34,340,34.9315
31,1849-12-03,C000753,James Cooper,PA,3,Whig,Whig,1810-05-08,39,209,39.5726
31,1849-12-03,D000156,William Crosby Dawson,GA,3,Whig,Whig,1798-01-04,51,333,51.9123
31,1849-12-03,M001015,Jackson Morton,FL,3,Whig,Whig,1794-08-10,55,115,55.3151
31,1849-12-03,N000140,Moses Norris,NH,3,Democratic,Democrat,1799-11-08,50,25,50.0685
31,1849-12-03,S000621,Truman Smith,CT,3,Whig,Whig,1791-11-27,58,6,58.0164
31,1849-12-03,S000682,Pierre Soulé,LA,3,Democratic,Democrat,1801-08-31,48,94,48.2575
31,1849-12-03,S000905,David Stewart,MD,1,Whig,Whig,1800-09-13,49,81,49.2219
31,1849-12-03,U000025,William Upham,VT,3,Whig,Whig,1792-08-05,57,120,57.3288
31,1849-12-03,W000043,John Wales,DE,1,Whig,Whig,1783-07-31,66,125,66.3425
31,1849-12-03,W000349,James Whitcomb,IN,3,Democratic,Democrat,1795-12-01,54,2,54.0055
31,1849-12-03,C000233,Lewis Cass,MI,1,Democratic,Democrat,1782-10-09,67,55,67.1507
31,1849-12-03,D000396,Henry Dodge,WI,1,Democratic,Democrat,1782-10-12,67,52,67.1425
31,1849-12-03,R000518,Thomas Jefferson Rusk,TX,1,Democratic,Democrat,1803-12-05,45,363,45.9945
31,1849-12-03,B000340,John Bell,TN,2,Whig,Whig,1796-02-18,53,288,53.789
31,1849-12-03,B000398,Thomas Hart Benton,MO,1,Democratic,Democrat,1782-03-14,67,264,67.7233
31,1849-12-03,C000496,John Middleton Clayton,DE,1,Whig,Whig,1796-07-24,53,132,53.3616
31,1849-12-03,H000827,Samuel Houston,TX,2,Democratic,Democrat,1793-03-02,56,276,56.7562
31,1849-12-03,J000221,George Wallace Jones,IA,2,Democratic,Democrat,1804-04-12,45,235,45.6438
31,1849-12-03,P000299,Samuel Shethar Phelps,VT,1,Whig,Whig,1793-05-13,56,204,56.5589
31,1849-12-03,B001173,Andrew Pickens Butler,SC,3,Democratic,Democrat,1796-11-18,53,15,53.0411
31,1849-12-03,S000261,William Henry Seward,NY,3,Whig,Whig,1801-05-16,48,201,48.5507
31,1849-12-03,Y000061,David Levy Yulee,FL,1,Democratic,Democrat,1810-06-12,39,174,39.4767
31,1849-12-03,B000835,Jesse David Bright,IN,1,Democratic,Democrat,1812-12-18,36,350,36.9589
31,1849-12-03,D000113,Jefferson Davis,MS,1,Democratic,Democrat,1808-06-03,41,183,41.5014
31,1849-12-03,M000216,James Murray Mason,VA,1,Democratic,Democrat,1798-11-03,51,30,51.0822
31,1849-12-03,D000457,Stephen Arnold Douglas,IL,2,Democratic,Democrat,1813-04-23,36,224,36.6137
31,1849-12-03,H000034,John Parker Hale,NH,2,Other,Free Soil,1806-03-31,43,247,43.6767
31,1849-12-03,H000988,Robert Mercer Taliaferro Hunter,VA,2,Democratic,Democrat,1809-04-21,40,226,40.6192
31,1849-12-03,C000332,Salmon Portland Chase,OH,3,Other,Free Soil,1808-01-13,41,324,41.8877
31,1849-12-03,C000791,Thomas Corwin,OH,1,Whig,Whig,1794-07-29,55,127,55.3479
31,1849-12-03,P000161,James Alfred Pearce,MD,3,Whig,Whig,1805-12-14,43,354,43.9699
31,1849-12-03,J000169,Reverdy Johnson,MD,1,Whig,Whig,1796-05-21,53,196,53.537
31,1849-12-03,H000121,Hannibal Hamlin,ME,1,Democratic,Democrat,1809-08-27,40,98,40.2685
32,1851-12-01,B000413,John Macpherson Berrien,GA,2,Whig,Whig,1781-08-23,70,100,70.2732
32,1851-12-01,B000734,James Ware Bradbury,ME,2,Democratic,Democrat,1802-06-10,49,174,49.4754
32,1851-12-01,C000466,John Hopkins Clarke,RI,2,Whig,Whig,1789-04-01,62,244,62.6667
32,1851-12-01,D000117,John Davis,MA,2,Whig,Whig,1787-01-13,64,322,64.8822
32,1851-12-01,F000063,Alpheus Felch,MI,2,Democratic,Democrat,1804-09-28,47,64,47.1749
32,1851-12-01,F000251,Henry Stuart Foote,MS,2,Democratic,Democrat,1804-02-28,47,276,47.7562
32,1851-12-01,M000096,Willie Person Mangum,NC,2,Whig,Whig,1792-05-10,59,205,59.5601
32,1851-12-01,M000731,Jacob Welsh Miller,NJ,2,Whig,Whig,1800-08-29,51,94,51.2568
32,1851-12-01,S000760,Presley Spruance,DE,2,Whig,Whig,1785-09-11,66,81,66.2213
32,1851-12-01,U000011,Joseph Rogers Underwood,KY,2,Whig,Whig,1791-10-24,60,38,60.1038
32,1851-12-01,B000642,Solon Borland,AR,3,Democratic,Democrat,1808-09-21,43,71,43.194
32,1851-12-01,D000394,Augustus Caesar Dodge,IA,3,Democratic,Democrat,1812-01-02,39,333,39.9123
32,1851-12-01,K000217,William Rufus de Vane King,AL,3,Democratic,Democrat,1786-04-07,65,238,65.6503
32,1851-12-01,W000055,Isaac Pigeon Walker,WI,3,Democratic,Democrat,1815-11-02,36,29,36.0792
32,1851-12-01,A000322,David Rice Atchison,MO,3,Democratic,Democrat,1807-08-11,44,112,44.306
32,1851-12-01,B000022,George Edmund Badger,NC,3,Whig,Whig,1795-04-17,56,228,56.623
